,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count
85,2023-02-28 22:12:46+00:00,https://twitter.com/superior_ugbor/status/1630692514175885312,superior_ugbor,Twitter for Android,"Imo State, Nigeria","What have you learnt from this election

#2023GeneralElections #PeterObiForPresident2023 #electionresults2023",0,0,0,0
86,2023-02-28 22:12:29+00:00,https://twitter.com/kelvinoriaku001/status/1630692443480809472,kelvinoriaku001,Twitter for Android,,"God bless you Mr. Datti
#Nigerians #2023GeneralElections #electionresults2023 #INECElectionResult # https://t.co/z5SD6hi9iM",0,0,0,0
87,2023-02-28 22:10:30+00:00,https://twitter.com/knownoutsider/status/1630691942509019136,knownoutsider,Twitter for Android,,Musings on a rainy Tuesday night. #2023GeneralElections https://t.co/WwHf1ftiDK,0,0,0,0
88,2023-02-28 22:10:08+00:00,https://twitter.com/EmmyGreat13/status/1630691851601584128,EmmyGreat13,Twitter for iPhone,Nigeria,"Nasarawa Youth I believe we are not sleeping over this evil done to our nation by INEC and APC, where is our protest location? 

#electionresults2023 #2023GeneralElections Even APC Obasanjo Jonathan President Elect",1,0,0,1
89,2023-02-28 22:09:51+00:00,https://twitter.com/taiwoolayiwol10/status/1630691776985006081,taiwoolayiwol10,Twitter for Android,metaverse,"What kind of vote is this #INEC #Nigeria 
""President Elect""
#2023GeneralElections
#Return naira  CNB govern Godwin Emefiele. https://t.co/q3jtqMPqTr",0,0,0,1
90,2023-02-28 22:09:37+00:00,https://twitter.com/Amedon02/status/1630691720386969601,Amedon02,Twitter for Android,"Ogun, Nigeria.","Tinubu won 12 states
Atiku won 12 states
Obi won 12 states also..
Lets just divide the Nigeria accordingly and let each candidate rule his winning states.
#2023GeneralElections #DINO #rigging https://t.co/ueLJHPPw0l",5,0,0,0
91,2023-02-28 22:08:48+00:00,https://twitter.com/panachefm/status/1630691512605372417,panachefm,Radio.co now playing,"Ikoyi, Nigeria","Kizz Daniel - Nesesari (Official Audio) ft. Philkeyz
 
#Listen live via  https://t.co/H5oJ2oxLCs #ElectionResult  #TinubuCannotWin #protest #2023GeneralElections #PaulVsFury #Messi #ObiWon #Falz #90DayFiance #ReferendumNow #INECElectionResult #FuryPaul",0,0,0,0
92,2023-02-28 22:07:06+00:00,https://twitter.com/NewsOneNG/status/1630691088565514243,NewsOneNG,Twitter Web App,Nigeria,"#BREAKING: BVAS Syndicate Arrested As INEC Continues To Announce Results [Video] 
#2023GeneralElections #electionresults2023 
#NigerianElections2023 #presidentialelection2023
https://t.co/oVRlhjHKU4",0,0,0,0
93,2023-02-28 22:06:18+00:00,https://twitter.com/zonicast/status/1630690885275983872,zonicast,Twitter for Android,"Lagos, Nigeria","NIGERIA PRESIDENTIAL ELECTION RESULTS BY STATES
From 37 states results, APC has won 12 states, PDP has won 12 states and Labour party has won 12 states and NNPP has won 1 state.

#NigerianElections2023 #2023GeneralElections #electionresults2023 https://t.co/KcKK2Yxsyq",2,0,0,0
94,2023-02-28 22:05:33+00:00,https://twitter.com/DabsterJack/status/1630690698486849536,DabsterJack,Twitter for Android,worldwide,"16 years no be beans
#electionresults2023 
#INECElectionResult 
#2023GeneralElections 
#NigeriaDecides2023",0,0,0,0
95,2023-02-28 22:04:25+00:00,https://twitter.com/AbbakarIsmail7/status/1630690411269242880,AbbakarIsmail7,Twitter for Android,Nigeria,"NIGERIA PRESIDENTIAL ELECTION RESULTS BY STATES

From 37 states results, APC has won 12 states, PDP has won 12 states and Labour party has won 12 states and NNPP has won 1 state.

#NigerianElections2023 #2023GeneralElections #electionresults2023 https://t.co/JTSLIPkUl3 https://t.co/TViUIphO2z",2,0,0,0
96,2023-02-28 22:04:10+00:00,https://twitter.com/Francispope2020/status/1630690350447640581,Francispope2020,Twitter for Android,"Lagos, Nigeria","I am suggesting that all politicians Visa be denied instantly no body leave this country plus INEC CHAIRMAN WE DIE HERE.
They will know what we the youth's can do this time around if they make any wrong announcement 📌 #INECElectionResult #2023GeneralElections https://t.co/n9rZl8tO3r",3,0,0,0
97,2023-02-28 22:03:41+00:00,https://twitter.com/phillistiana/status/1630690225977450497,phillistiana,Twitter for Android,Abuja,"Dienye Pepple, Labour Party Chairman in Rivers State, protests the results presented by the Obio-Akpor LGA.
#President Elect
#2023GeneralElections https://t.co/AdZEVuvYUy",8,4,0,0
98,2023-02-28 22:03:28+00:00,https://twitter.com/MrUche_E/status/1630690173540347904,MrUche_E,Twitter for Android,Corto Maltese,@CNN @cnni feel free to use the events of the #2023GeneralElections in Nigeria as a case study for the cause of voter apathy in Nigeria. You all followed the Obidient movement and saw the unadulterated hope that came with it. Look at what @inecnigeria &amp; APC has done @amanpour,0,0,0,0
99,2023-02-28 22:03:19+00:00,https://twitter.com/philipdeon7/status/1630690134638182400,philipdeon7,Twitter for Android,,Hope the land ain't Nigeria 🇳🇬#2023GeneralElections https://t.co/0i3xRZAOgq,0,0,0,0
100,2023-02-28 22:02:01+00:00,https://twitter.com/paidnovelwriter/status/1630689808421879808,paidnovelwriter,Twitter for Android,"Rivers, Nigeria",Still don't know why people are hailing SDM when you know that he's a politician and can still collect bribe from Apc. The only person that can talk now and I will listen is Peter Obi. #2023GeneralElections #electionresults2023,1,0,0,0
101,2023-02-28 22:01:58+00:00,https://twitter.com/RealEnnizNizzy/status/1630689794769444865,RealEnnizNizzy,Twitter for Android,"Abuja, Nigeria","I know a good movie producer must have been inspired by this drama going on as a storyline for a great historic movie. I'm gonna sing about it as well, it's crazy!😂😂💔💔🇳🇬  🇳🇬 

#2023GeneralElections",0,0,0,0
102,2023-02-28 22:01:38+00:00,https://twitter.com/panachefm/status/1630689712212963334,panachefm,Radio.co now playing,"Ikoyi, Nigeria","Laycon - Fall For Me feat. YKB (Official)
 
#Listen live via  https://t.co/H5oJ2oxLCs #ElectionResult  #TinubuCannotWin #protest #2023GeneralElections #PaulVsFury #Messi #ObiWon #Falz #90DayFiance #ReferendumNow #INECElectionResult #FuryPaul",0,0,0,0
103,2023-02-28 22:00:55+00:00,https://twitter.com/DAN___ALI/status/1630689529517547524,DAN___ALI,Twitter for Android,"Kaduna, Nigeria","#2023GeneralElections
Obi and Atiku || section 299
Rigging || North || game over
President elect

Obidiots right now https://t.co/TCWMtNGjx4",7,0,0,0
104,2023-02-28 21:59:58+00:00,https://twitter.com/_LagosPikin/status/1630689293189382144,_LagosPikin,Twitter for Android,"Lagos, Nigeria",2023 Election | UPDATED: Tinubu Leads With Four More States To Go #electionresults2023 #INECElectionResult #2023GeneralElections https://t.co/jsyvWsqtuo,2,0,0,0
105,2023-02-28 21:58:11+00:00,https://twitter.com/navyof_30BG/status/1630688841517367300,navyof_30BG,Twitter for Android,GWAGALADA,"Ọkan yin oni balẹ
Obi and Atiku Presidential election #2023GeneralElections https://t.co/nVVU6lBv8w",3,0,0,0
106,2023-02-28 21:57:59+00:00,https://twitter.com/Mayorjr__/status/1630688792263655428,Mayorjr__,Twitter for Android,,"Based on official results, Tinubu leads as we await 8 more States. What a ridiculous results.

Nyesom Wike | Emefiele | Game Over | Mahmoud Yakubu | BVAS | Dele Farotimi | Jonathan | Amaechi | President Elect | #2023GeneralElections | Kenneth Okonkwo | Tonye Cole | Even APC https://t.co/LauI0jkYlb",0,0,0,0
107,2023-02-28 21:55:08+00:00,https://twitter.com/bigdammy_/status/1630688075163598851,bigdammy_,Twitter for Android,Lagos,"Summary of the #2023GeneralElections  (president and national assembly) conducted by @inecnigeria on Sat Feb 25th
#2023Verdict #NigeriaDecides  #NigerianElections2023  #NigeriaDecides2023 #NigeriaElection #electionresults2023 #INECElectionResult 
#INECElectionResults 
#INEC https://t.co/aymshup54t",0,0,0,0
108,2023-02-28 21:55:05+00:00,https://twitter.com/sheikhjudy/status/1630688060877815814,sheikhjudy,Twitter Web App,AWOL,"You've become too independent @inecnigeria to the point you can just do and undo. The Judiciary should start the process of conducting elections
#2023GeneralElections",0,0,0,0
109,2023-02-28 21:54:40+00:00,https://twitter.com/panachefm/status/1630687956204756993,panachefm,Radio.co now playing,"Ikoyi, Nigeria","Laycon – Bam Bam
 
#Listen live via  https://t.co/H5oJ2oxLCs #ElectionResult  #TinubuCannotWin #protest #2023GeneralElections #PaulVsFury #Messi #ObiWon #Falz #90DayFiance #ReferendumNow #INECElectionResult #FuryPaul",0,0,0,0
110,2023-02-28 21:53:34+00:00,https://twitter.com/MikelSociety/status/1630687682064965642,MikelSociety,Twitter for iPhone,,Abeg how did Tinubu get all this VOTES!!#2023GeneralElections https://t.co/gjCVvG75UG,0,0,0,0
111,2023-02-28 21:50:04+00:00,https://twitter.com/NGvoicesNG/status/1630686800191561729,NGvoicesNG,Twitter for Android,Nigeria,"Stay Calm!
#electionresults2023 #INECElectionResult #2023GeneralElections #NigeriaDecides2023 #NigeriaDecides #vote #Nigeria https://t.co/I9R4dslkvT",2,0,0,0
112,2023-02-28 21:48:54+00:00,https://twitter.com/NextgistT/status/1630686507051753473,NextgistT,Twitter Web App,Nigeria,"PRESIDENTAL ELECTION SO FAR
OBI AND ATIKU
#2023GeneralElections 
#North https://t.co/w24bEALNKj",0,0,0,0
113,2023-02-28 21:48:08+00:00,https://twitter.com/panachefm/status/1630686314453508101,panachefm,Radio.co now playing,"Ikoyi, Nigeria","Crayon - Too Correct feat. Rema (Official Audio)
 
#Listen live via  https://t.co/H5oJ2oxLCs #ElectionResult  #TinubuCannotWin #protest #2023GeneralElections #PaulVsFury #Messi #ObiWon #Falz #90DayFiance #ReferendumNow #INECElectionResult #FuryPaul",0,0,0,0
114,2023-02-28 21:45:05+00:00,https://twitter.com/chizyone/status/1630685545792778249,chizyone,Twitter for Android,,"The man who changed it all

Nyesom Wike | Emefiele | Game Over | Mahmoud Yakubu | Civichive | BVAS | Dele Farotimi | Jonathan | Amaechi | President Elect | #2023GeneralElections | Kenneth Okonkwo | Tonye Cole | Even APC #presidentialelection2023 https://t.co/MqZcXYhnkM",53,9,1,2
115,2023-02-28 21:43:36+00:00,https://twitter.com/tilwafiya/status/1630685174106079234,tilwafiya,Twitter for Android,"Kaduna, Nigeria","M Ahead of Dem ASIWAJU,🎵🎶🎶

Now true true ASIWAJU don Dy ahead of us 😢🤲

God Abeg 😫🤲
#2023GeneralElections 
#shege23",0,0,0,0
116,2023-02-28 21:42:58+00:00,https://twitter.com/iamB4J/status/1630685014680649728,iamB4J,Twitter for Android,,Rigging #2023GeneralElections 🙄 https://t.co/ikgRjsLre0,2,0,0,0
117,2023-02-28 21:42:56+00:00,https://twitter.com/phillistiana/status/1630685003624349698,phillistiana,Twitter for Android,Abuja,"Take a Look at this picture. Can you boldly say you voted LP? Retweet 📌
#President Elect
#2023GeneralElections https://t.co/vNLfE5PZZX",64,21,1,1
118,2023-02-28 21:42:24+00:00,https://twitter.com/_LagosPikin/status/1630684869641601025,_LagosPikin,Twitter for Android,"Lagos, Nigeria","Results from Cross river, Delta, Enugu, Anambra presented. Collation resumes by 11PM. #2023GeneralElections #electionresults2023 #INECElectionResult https://t.co/89wF2OoRoI",2,1,0,0
119,2023-02-28 21:41:41+00:00,https://twitter.com/willims1/status/1630684689299062785,willims1,Twitter for Android,nigeria,"INEC chairman, once he resigns. Should be imprisoned immediately.

#2023GeneralElections",4,1,0,0
120,2023-02-28 21:41:26+00:00,https://twitter.com/onyeochamedia/status/1630684628439662592,onyeochamedia,Twitter for iPhone,"Enugu, Nigeria","https://t.co/x9szUCJbku Imo State INEC Officers...
""We no follow for any magomago oooo!!!""
Labour Party Amaechi Femi Falana Fayose Wike Obio-Akpor Emefiele Jonathan Mike Igini 25% of FCT Aboh Mbaise Dele Farotimi #2023GeneralElections My Governor RCCG IREV Dele Alake Gabriel",1,0,0,0
121,2023-02-28 21:39:58+00:00,https://twitter.com/Oluwamayo2/status/1630684257835184128,Oluwamayo2,Twitter for Android,"Lagos, Nigeria","Untop all the suffer wei we suffer for Naira redesign, na now the thing con de pain me.

Buhari Obasanjo 

#2023GeneralElections Adeboye/Emefiele/The LP/Remi Tinubu/#protest /Enenche/11th of March/Plateau/Waziri/INEC chairman/Rivers https://t.co/Gf5CmNdYZ7 https://t.co/WDvT076T9B",3,0,0,1
122,2023-02-28 21:37:53+00:00,https://twitter.com/komediang1/status/1630683732079247361,komediang1,Twitter Web App,"Lagos, Nigeria","Too good an offer!

#2023generalelections Obi and Atiku Burna President Elect  Section 299 RCCG  Game Over Banky Yoruba Mahmoud Yakubu Fashola Luka Doncic Thieves Even APC Emefiele Dele Farotimi Sanwo Olu  North Giannis Bucks https://t.co/vca8CiiT1l",2,0,0,0
123,2023-02-28 21:37:08+00:00,https://twitter.com/Odunayo__A/status/1630683543281057792,Odunayo__A,Twitter for Android,"Lekki, Nigeria","THIS IS THE ELECTION BETWEEN APC AND LP.

President Elect Game Over 24 States RCCG BVAS Kenneth Okonkwo #2023GeneralElections Emefiele Even APC #INEC CITY BOY #electionresults2023 Gabriel Jesus Burna Civichive Section 299 De Bruyne #DavidoPelosi #FACup 25% of FCT",3,0,0,1
124,2023-02-28 21:35:22+00:00,https://twitter.com/NelsonEnan/status/1630683100165316608,NelsonEnan,Twitter for Android,Somewhere in Nigeria,"Regardless....the incoming president Federal Republic of Nigeria, His Excellency Peter Obi
#2023GeneralElections https://t.co/qw8eGzQoAY",4,0,0,0
125,2023-02-28 21:33:23+00:00,https://twitter.com/NextgistT/status/1630682602150428675,NextgistT,Twitter Web App,Nigeria,"PETER OBI OF THE LARBOUR PARTY WINS EBONYI STATE WITH 259,738

PDP 13,503

APC 42,402

NNPP1,669
#2023GeneralElections 
#OBI AND #AtikuIsWinning 
#North https://t.co/crFn9jT2pK",4,0,0,0
126,2023-02-28 21:32:58+00:00,https://twitter.com/Abdul7939/status/1630682498584674308,Abdul7939,Twitter for Android,,"Nigeria leaders Na ur mate?
Dem kill u say Na Photoshop tell me wetin dem no fit do. 
Same GOD wey give dem this power, Na him go still collect am wen time reach💔 #2023GeneralElections #2023PresidentialElection #2023ElectionRiggers https://t.co/k7UVyYG0rC",0,1,0,0
127,2023-02-28 21:32:08+00:00,https://twitter.com/panachefm/status/1630682286977871874,panachefm,Radio.co now playing,"Ikoyi, Nigeria","Show Dem Camp - True Story [Official Audio] ft. Burna Boy
 
#Listen live via  https://t.co/H5oJ2oxLCs #ElectionResult  #TinubuCannotWin #protest #2023GeneralElections #PaulVsFury #Messi #ObiWon #Falz #90DayFiance #ReferendumNow #INECElectionResult #FuryPaul",0,0,0,0
128,2023-02-28 21:31:48+00:00,https://twitter.com/AmSirleehu/status/1630682201695174657,AmSirleehu,Twitter for Android,,"Like Play like play tinubu is the greatest of all time. 🐐 

#2023GeneralElections",4,1,0,1
129,2023-02-28 21:31:40+00:00,https://twitter.com/Peacesign0/status/1630682168673415168,Peacesign0,Twitter for Android,Univers 🌎,"NIGERIA PRESIDENTIAL ELECTION RESULTS BY STATES https://t.co/xY5qFrSDfZ

From 36 state results so far, APC has won 12 states, PDP has won 11 states, Labour party has won 12 states and NNPP has won 1 state.

#NigerianElections2023 #2023GeneralElections #electionresults2023 https://t.co/VQxFhDq9av",3,0,0,0
130,2023-02-28 21:31:36+00:00,https://twitter.com/Ambassadorukgov/status/1630682151673905153,Ambassadorukgov,Twitter for Android,🇺🇲,"This is the video of labour party thumb printed ballots paper they threw away. It wasn't uploaded, yet still rigging out Peter Obi. Retweet and follow massively until the world sees this wicked acts.

#2023GeneralElections president elect Hausa Game Over. follow pls https://t.co/nqsRq7xM72",24,28,1,2
131,2023-02-28 21:31:08+00:00,https://twitter.com/_LagosPikin/status/1630682037056045056,_LagosPikin,Twitter for Android,"Lagos, Nigeria","Latest results 
#NigerianElections2023 #2023GeneralElections https://t.co/o5xu2xy2oZ",5,0,0,1
132,2023-02-28 21:30:55+00:00,https://twitter.com/OladimejiAy07/status/1630681980659462148,OladimejiAy07,Twitter for iPhone,,"Wait ooooo,sha una sabi say na PDP carry Second oooooo, so if You guys are saying Tinubi rigged the Election

Na PDP WIN BE THAT NO BE OBI

#2023GeneralElections",0,0,0,1
133,2023-02-28 21:30:48+00:00,https://twitter.com/MubarakAyoade1/status/1630681952666648576,MubarakAyoade1,Twitter for iPhone,"New York, USA","Dey play.                                                       Just Dey play….” Lai si ninu TV               ""Game Over"" #2023GeneralElections ""Game Over""""Burna Boy""#Davido Jagaban ""24 States"" https://t.co/MRBlfxi49c",7,0,0,3
134,2023-02-28 21:30:00+00:00,https://twitter.com/official_kuye/status/1630681748672479232,official_kuye,Twitter for iPhone,"Lagos, Nigeria","Na only for Snapchat election no dey happen for Nigeria

#2023GeneralElections  #electionresults2023 
#INECElectionResult",3,0,0,1
135,2023-02-28 21:29:49+00:00,https://twitter.com/_LagosPikin/status/1630681704552620034,_LagosPikin,Twitter for Android,"Lagos, Nigeria",#2023GeneralElections,1,0,0,0
136,2023-02-28 21:28:32+00:00,https://twitter.com/NewsOneNG/status/1630681379468918788,NewsOneNG,Twitter Web App,Nigeria,"100+ Happy New Month Messages for March Wishes 2023 
#HappyNewMonth #MarchWishes #WelcomeMarch
#2023GeneralElections #electionresults2023 
#NigerianElections2023 #BBTitans
https://t.co/nDC6VyUhFC",0,0,0,0
137,2023-02-28 21:28:18+00:00,https://twitter.com/_LagosPikin/status/1630681320912310274,_LagosPikin,Twitter for Android,"Lagos, Nigeria",#2023GeneralElections https://t.co/qb4gIwoaje,1,0,0,1
